sep=,
"Nombre","Saldo actual","Cuentas","Transferencias","Descripción","Beneficiario","Categoría","Fecha","Hora","Memoria","Importe","Moneda","Número de cheque","Etiquetas","Saldo"
"Roboadvisor","4595,19","EUR","","","","","","","","","","","",""
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","04/05/2024","20:33","","-13,60","EUR","","Pablo; ","3649,34"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","30/04/2024","22:55","","33,68","EUR","","Pablo; ","3662,94"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","27/04/2024","14:01","","-12,40","EUR","","Pablo; ","3629,26"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","23/04/2024","8:01","","30,00","EUR","","Pablo; ","3641,66"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","20/04/2024","12:27","","-34,94","EUR","","Pablo; ","3611,66"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","16/04/2024","15:05","","30,00","EUR","","Pablo; ","3646,60"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","13/04/2024","9:49","","-0,72","EUR","","Pablo; ","3616,60"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","09/04/2024","22:05","","30,00","EUR","","Pablo; ","3617,32"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","07/04/2024","6:43","","-8,54","EUR","","Pablo; ","3587,32"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","03/04/2024","19:38","","30,00","EUR","","Pablo; ","3595,86"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","29/03/2024","22:58","","1,42","EUR","","Pablo; ","3565,86"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","26/03/2024","22:05","","30,00","EUR","","Pablo; ","3564,44"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","22/03/2024","21:41","","31,94","EUR","","Pablo; ","3534,44"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","19/03/2024","19:30","","30,00","EUR","","Pablo; ","3502,50"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","17/03/2024","14:11","","9,57","EUR","","Pablo; ","3472,50"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","12/03/2024","7:31","","30,00","EUR","","Pablo; ","3462,93"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","08/03/2024","17:47","","16,61","EUR","","Pablo; ","3432,93"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","05/03/2024","17:55","","30,00","EUR","","Pablo; ","3416,32"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","03/03/2024","8:50","","4,17","EUR","","Pablo; ","3386,32"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","29/02/2024","23:44","","6,16","EUR","","Pablo; ","3382,15"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","27/02/2024","23:41","","30,00","EUR","","Pablo; ","3375,99"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","24/02/2024","5:53","","-10,18","EUR","","Pablo; ","3345,99"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","20/02/2024","9:52","","30,00","EUR","","Pablo; ","3356,17"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","16/02/2024","21:20","","7,73","EUR","","Pablo; ","3326,17"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","13/02/2024","21:36","","30,00","EUR","","Pablo; ","3318,44"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","10/02/2024","7:36","","20,51","EUR","","Pablo; ","3288,44"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","07/02/2024","18:07","","30,00","EUR","","Pablo; ","3267,93"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","05/02/2024","7:19","","3,98","EUR","","Pablo; ","3237,93"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","31/01/2024","19:04","","10,23","EUR","","Pablo; ","3233,95"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","30/01/2024","19:01","","30,00","EUR","","Pablo; ","3223,72"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","28/01/2024","0:36","","29,94","EUR","","Pablo; ","3193,72"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","23/01/2024","15:20","","30,00","EUR","","Pablo; ","3163,78"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","20/01/2024","18:06","","2,94","EUR","","Pablo; ","3133,78"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","16/01/2024","18:01","","30,00","EUR","","Pablo; ","3130,84"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","14/01/2024","19:25","","60,00","EUR","","Pablo; ","3100,84"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","14/01/2024","19:09","","-3,93","EUR","","Pablo; ","3040,84"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","07/01/2024","10:34","","-8,58","EUR","","Pablo; ","3044,77"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","31/12/2023","10:20","","7,60","EUR","","Pablo; ","3053,35"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","28/12/2023","23:17","","30,00","EUR","","Pablo; ","3045,75"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","23/12/2023","19:45","","26,21","EUR","","Pablo; ","3015,75"
"","","Plan De Pensiones","","Plan Pensiones","","Inversiones Ingresos > Plan De Pensiones","20/12/2023","21:32","","30,00","EUR","","Pablo; ","2989,54"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","17/12/2023","16:32","","12,21","EUR","","Pablo; ","2959,54"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","12/12/2023","22:46","","30,00","EUR","","Pablo; ","2947,33"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","08/12/2023","23:36","","27,65","EUR","","Pablo; ","2917,33"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","05/12/2023","20:59","","30,00","EUR","","Pablo; ","2889,68"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","03/12/2023","11:03","","8,64","EUR","","Pablo; ","2859,68"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","30/11/2023","22:58","","4,06","EUR","","Pablo; ","2851,04"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","30/11/2023","9:45","","-2,65","EUR","","Pablo; ","2846,98"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","29/11/2023","18:53","","30,00","EUR","","Pablo; ","2849,63"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","24/11/2023","21:41","","12,94","EUR","","Pablo; ","2819,63"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","20/11/2023","21:07","","30,00","EUR","","Pablo; ","2806,69"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","18/11/2023","10:04","","13,91","EUR","","Pablo; ","2776,69"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","14/11/2023","23:22","","30,00","EUR","","Pablo; ","2762,78"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","12/11/2023","8:29","","14,79","EUR","","Pablo; ","2732,78"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","07/11/2023","18:26","","30,00","EUR","","Pablo; ","2717,99"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","05/11/2023","13:01","","29,10","EUR","","Pablo; ","2687,99"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","31/10/2023","20:01","","2,76","EUR","","Pablo; ","2658,89"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","31/10/2023","20:00","","30,00","EUR","","Pablo; ","2656,13"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","28/10/2023","12:01","","-17,70","EUR","","Pablo; ","2626,13"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","25/10/2023","22:51","","30,00","EUR","","Pablo; ","2643,83"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","22/10/2023","9:41","","-30,75","EUR","","Pablo; ","2613,83"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","17/10/2023","21:19","","30,00","EUR","","Pablo; ","2644,58"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","14/10/2023","20:02","","23,36","EUR","","Pablo; ","2614,58"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","10/10/2023","20:41","","30,00","EUR","","Pablo; ","2591,22"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","07/10/2023","19:10","","-4,26","EUR","","Pablo; ","2561,22"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","03/10/2023","19:33","","30,00","EUR","","Pablo; ","2565,48"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","30/09/2023","7:21","","-1,97","EUR","","Pablo; ","2535,48"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","27/09/2023","18:14","","30,00","EUR","","Pablo; ","2537,45"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","24/09/2023","10:58","","-89,83","EUR","","Pablo; ","2507,45"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","21/09/2023","18:54","","30,00","EUR","","Pablo; ","2597,28"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","16/09/2023","0:01","","33,81","EUR","","Pablo; ","2567,28"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","13/09/2023","7:33","","30,00","EUR","","Pablo; ","2533,47"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","09/09/2023","13:00","","-8,28","EUR","","Pablo; ","2503,47"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","08/09/2023","19:57","","30,00","EUR","","Pablo; ","2511,75"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","01/09/2023","23:30","","17,22","EUR","","Pablo; ","2481,75"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","31/08/2023","12:20","","39,64","EUR","","Pablo; ","2464,53"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","30/08/2023","18:28","","30,00","EUR","","Pablo; ","2424,89"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","28/08/2023","19:05","","30,00","EUR","","Pablo; ","2394,89"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","26/08/2023","16:01","","28,49","EUR","","Pablo; ","2364,89"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","21/08/2023","20:42","","-37,22","EUR","","Pablo; ","2336,40"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","21/08/2023","15:08","","30,00","EUR","","Pablo; ","2373,62"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","14/08/2023","15:48","","-21,33","EUR","","Pablo; ","2343,62"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","11/08/2023","15:29","","30,00","EUR","","Pablo; ","2364,95"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","06/08/2023","11:24","","-30,52","EUR","","Pablo; ","2334,95"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","03/08/2023","17:54","","30,00","EUR","","Pablo; ","2365,47"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","31/07/2023","20:14","","4,08","EUR","","Pablo; ","2335,47"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","29/07/2023","11:41","","40,00","EUR","","Pablo; ","2331,39"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","27/07/2023","20:58","","30,00","EUR","","Pablo; ","2291,39"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","25/07/2023","17:22","","30,00","EUR","","Pablo; ","2261,39"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","23/07/2023","6:04","","33,97","EUR","","Pablo; ","2231,39"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","16/07/2023","11:12","","-12,05","EUR","","Pablo; ","2197,42"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","13/07/2023","6:35","","30,00","EUR","","Pablo; ","2209,47"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","09/07/2023","18:58","","-22,21","EUR","","Pablo; ","2179,47"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","06/07/2023","20:27","","30,00","EUR","","Pablo; ","2201,68"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","30/06/2023","7:59","","5,13","EUR","","Pablo; ","2171,68"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","29/06/2023","7:58","","30,00","EUR","","Pablo; ","2166,55"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","25/06/2023","9:04","","-13,93","EUR","","Pablo; ","2136,55"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","22/06/2023","19:54","","30,00","EUR","","Pablo; ","2150,48"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","18/06/2023","9:25","","3,37","EUR","","Pablo; ","2120,48"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","16/06/2023","9:24","","30,00","EUR","","Pablo; ","2117,11"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","11/06/2023","22:41","","3,17","EUR","","Pablo; ","2087,11"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","07/06/2023","22:05","","30,00","EUR","","Pablo; ","2083,94"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","02/06/2023","18:52","","17,82","EUR","","Pablo; ","2053,94"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","01/06/2023","18:50","","30,00","EUR","","Pablo; ","2036,12"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","28/05/2023","17:26","","-9,52","EUR","","Pablo; ","2006,12"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","25/05/2023","8:49","","30,00","EUR","","Pablo; ","2015,64"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","21/05/2023","13:28","","16,06","EUR","","Pablo; ","1985,64"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","19/05/2023","13:25","","30,00","EUR","","Pablo; ","1969,58"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","10/05/2023","22:53","","30,00","EUR","","Pablo; ","1939,58"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","07/05/2023","11:30","","2,53","EUR","","Pablo; ","1909,58"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","05/05/2023","11:55","","30,00","EUR","","Pablo; ","1907,05"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","30/04/2023","14:55","","-4,65","EUR","","Pablo; ","1877,05"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","26/04/2023","19:03","","30,00","EUR","","Pablo; ","1881,70"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","23/04/2023","19:41","","-2,62","EUR","","Pablo; ","1851,70"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","19/04/2023","20:00","","30,00","EUR","","Pablo; ","1854,32"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","16/04/2023","17:17","","-1,06","EUR","","Pablo; ","1824,32"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","13/04/2023","7:08","","30,00","EUR","","Pablo; ","1825,38"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","12/04/2023","7:08","","30,00","EUR","","Pablo; ","1795,38"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","09/04/2023","13:40","","1,20","EUR","","Pablo; ","1765,38"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","04/04/2023","9:05","","5,71","EUR","","Pablo; ","1764,18"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","31/03/2023","20:17","","3,31","EUR","","Pablo; ","1758,47"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","29/03/2023","22:06","","30,00","EUR","","Pablo; ","1755,16"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","26/03/2023","19:48","","4,31","EUR","","Pablo; ","1725,16"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","23/03/2023","19:27","","30,00","EUR","","Pablo; ","1720,85"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","19/03/2023","12:01","","-6,11","EUR","","Pablo; ","1690,85"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","13/03/2023","23:05","","30,00","EUR","","Pablo; ","1696,96"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","12/03/2023","18:08","","4,12","EUR","","Pablo; ","1666,96"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","06/03/2023","18:07","","30,00","EUR","","Pablo; ","1662,84"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","05/03/2023","18:36","","-7,64","EUR","","Pablo; ","1632,84"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","01/03/2023","23:13","","30,00","EUR","","Pablo; ","1640,48"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","28/02/2023","21:44","","-3,02","EUR","","Pablo; ","1610,48"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","26/02/2023","9:37","","-8,04","EUR","","Pablo; ","1613,50"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","20/02/2023","14:41","","30,00","EUR","","Pablo; ","1621,54"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","19/02/2023","9:42","","-5,11","EUR","","Pablo; ","1591,54"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","17/02/2023","14:19","","30,00","EUR","","Pablo; ","1596,65"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","12/02/2023","12:05","","-5,04","EUR","","Pablo; ","1566,65"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","06/02/2023","18:52","","30,00","EUR","","Pablo; ","1571,69"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","05/02/2023","14:53","","9,96","EUR","","Pablo; ","1541,69"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","30/01/2023","6:40","","30,00","EUR","","Pablo; ","1531,73"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","29/01/2023","10:28","","3,98","EUR","","Pablo; ","1501,73"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","22/01/2023","14:12","","2,03","EUR","","Pablo; ","1497,75"
"","","Plan De Pensiones","","Plan De Pensiones","","Pasivos > Activos financieros > Plan De Pensiones","15/01/2023","16:14","","26,68","EUR","","Pablo; ","1495,72"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","04/01/2023","23:14","","30,00","EUR","","Pablo; ","1469,04"
"","","Plan De Pensiones","","Activos financieros","","Pasivos > Activos financieros > Plan De Pensiones","31/12/2022","10:42","","-31,41","EUR","","","1439,04"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","27/12/2022","21:09","","30,00","EUR","","","1470,45"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","15/12/2022","21:09","","30,00","EUR","","","1440,45"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","08/12/2022","21:09","","30,00","EUR","","","1410,45"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","06/12/2022","7:38","","930,00","EUR","","","1380,45"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","01/12/2022","21:11","","30,00","EUR","","","450,45"
"","","Plan De Pensiones","","Activos financieros","","Pasivos > Activos financieros > Plan De Pensiones","30/11/2022","19:32","","0,22","EUR","","","420,45"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","28/11/2022","19:31","","30,00","EUR","","","420,23"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","21/11/2022","23:09","","30,00","EUR","","","390,23"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","21/11/2022","10:46","","300,00","EUR","","","360,23"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","10/11/2022","18:40","","30,00","EUR","","","60,23"
"","","Plan De Pensiones","","Activos financieros","","Pasivos > Activos financieros > Plan De Pensiones","08/11/2022","18:41","","0,23","EUR","","","30,23"
"","","Plan De Pensiones","","Fondos","","Inversiones Ingresos > Plan De Pensiones","03/11/2022","18:39","","30,00","EUR","","","30,00"
"ST Criptos","2115,32","EUR","","","","","","","","","","","",""
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","11/05/2025","11:40","","205,92","EUR","","Pablo; ","2115,32"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/04/2025","14:01","","209,44","EUR","","Pablo; ","1909,40"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","13/04/2025","14:01","","-33,48","EUR","","Pablo; ","1699,96"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","30/03/2025","14:01","","-24,28","EUR","","Pablo; ","1733,44"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","23/03/2025","8:16","","-18,19","EUR","","Pablo; ","1757,72"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","15/03/2025","22:59","","-27,24","EUR","","Pablo; ","1775,91"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","08/03/2025","21:19","","61,70","EUR","","Pablo; ","1803,15"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","28/02/2025","7:50","","-379,50","EUR","","Pablo; ","1741,45"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","14/02/2025","20:50","","-111,42","EUR","","Pablo; ","2120,95"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","31/01/2025","20:50","","-35,02","EUR","","Pablo; ","2232,37"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","26/01/2025","21:15","","-8,27","EUR","","Pablo; ","2267,39"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","18/01/2025","10:23","","201,29","EUR","","Pablo; ","2275,66"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","12/01/2025","21:44","","-75,11","EUR","","Pablo; ","2074,37"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","05/01/2025","21:44","","80,02","EUR","","Pablo; ","2149,48"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","22/12/2024","21:44","","-111,69","EUR","","Pablo; ","2069,46"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","15/12/2024","9:34","","101,39","EUR","","Pablo; ","2181,15"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","02/12/2024","18:02","","-8,04","EUR","","Pablo; ","2079,76"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","24/11/2024","20:01","","154,37","EUR","","Pablo; ","2087,80"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","17/11/2024","20:09","","251,27","EUR","","Pablo; ","1933,43"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","10/11/2024","14:55","","69,76","EUR","","Pablo; ","1682,16"
"","","ST Criptos","","ST Criptos","","Pasivos > Activos financieros > ST Criptos","09/11/2024","13:49","","135,54","EUR","","Pablo; ","1612,40"
